City,State,Date,HVI
Lawrenceburg,TN,2021-12-31,143589.0
Warren,PA,2021-12-31,106939.0
El Dorado,AR,2021-12-31,94354.0
Mountain Home,AR,2021-12-31,162938.0
Cedartown,GA,2021-12-31,142044.0
Port Clinton,OH,2021-12-31,213683.0
El Campo,TX,2021-12-31,177186.0
Montrose,CO,2021-12-31,371051.0
Ellensburg,WA,2021-12-31,497967.0
Jacksonville,IL,2021-12-31,106597.0
Sandpoint,ID,2021-12-31,513027.0
Alice,TX,2021-12-31,114319.0
Celina,OH,2021-12-31,198864.0
Garden City,KS,2021-12-31,202645.0
Marshalltown,IA,2021-12-31,126735.0
Aberdeen,SD,2021-12-31,199585.0
West Plains,MO,2021-12-31,152797.0
Cullowhee,NC,2021-12-31,345615.0
Espa±ola,NM,2021-12-31,214019.0
Riverton,WY,2021-12-31,256308.0
Tifton,GA,2021-12-31,164005.0
Urbana,OH,2021-12-31,176209.0
Cambridge,OH,2021-12-31,132395.0
Okeechobee,FL,2021-12-31,175140.0
McMinnville,TN,2021-12-31,152381.0
Selinsgrove,PA,2021-12-31,205955.0
Natchitoches,LA,2021-12-31,187272.0
Berlin,NH,2021-12-31,159573.0
Lock Haven,PA,2021-12-31,169013.0
Sikeston,MO,2021-12-31,126955.0
Austin,MN,2021-12-31,165182.0
Clewiston,FL,2021-12-31,179209.0
Pittsburg,KS,2021-12-31,98046.0
Defiance,OH,2021-12-31,150091.0
Scottsbluff,NE,2021-12-31,163549.0
Logansport,IN,2021-12-31,108955.0
Pontiac,IL,2021-12-31,118153.0
Hannibal,MO,2021-12-31,149378.0
Mount Vernon,IL,2021-12-31,115311.0
Houghton,MI,2021-12-31,153655.0
Union City,TN,2021-12-31,99728.0
Sault Ste. Marie,MI,2021-12-31,145386.0
Vincennes,IN,2021-12-31,113560.0
Gainesville,TX,2021-12-31,235034.0
Dyersburg,TN,2021-12-31,119010.0
Kill Devil Hills,NC,2021-12-31,490646.0
Crawfordsville,IN,2021-12-31,165675.0
Brownwood,TX,2021-12-31,141686.0
Stephenville,TX,2021-12-31,214400.0
Americus,GA,2021-12-31,102956.0
Easton,MD,2021-12-31,409466.0
North Platte,NE,2021-12-31,178902.0
Newberry,SC,2021-12-31,165687.0
Ada,OK,2021-12-31,123666.0
Moscow,ID,2021-12-31,425171.0
Safford,AZ,2021-12-31,245298.0
Murray,KY,2021-12-31,157946.0
Bennington,VT,2021-12-31,288587.0
Huntington,IN,2021-12-31,147550.0
Mayfield,KY,2021-12-31,115079.0
Escanaba,MI,2021-12-31,131471.0
Canton,IL,2021-12-31,82882.0
Corinth,MS,2021-12-31,116097.0
Astoria,OR,2021-12-31,475253.0
Peru,IN,2021-12-31,108879.0
Coshocton,OH,2021-12-31,140357.0
Newton,IA,2021-12-31,150723.0
Logan,WV,2021-12-31,99147.0
Bay City,TX,2021-12-31,185085.0
Fremont,NE,2021-12-31,179523.0
Hutchinson,MN,2021-12-31,243164.0
Batesville,AR,2021-12-31,114608.0
Owatonna,MN,2021-12-31,234751.0
Vidalia,GA,2021-12-31,133017.0
Summit Park,UT,2021-12-31,1171039.0
Arkansas City-Winfield,KS,2021-12-31,97339.0
Laramie,WY,2021-12-31,294897.0
Plainview,TX,2021-12-31,91230.0
Big Spring,TX,2021-12-31,160420.0
Laurinburg,NC,2021-12-31,94339.0
Dixon,IL,2021-12-31,117019.0
Alexandria,MN,2021-12-31,295429.0
Newport,TN,2021-12-31,136807.0
DeRidder,LA,2021-12-31,126750.0
Lebanon,MO,2021-12-31,154930.0
Coffeyville,KS,2021-12-31,69194.0
Seneca Falls,NY,2021-12-31,151995.0
Sulphur Springs,TX,2021-12-31,
Martin,TN,2021-12-31,116020.0
Susanville,CA,2021-12-31,222146.0
Brookhaven,MS,2021-12-31,137855.0
Arcadia,FL,2021-12-31,178700.0
Taylorville,IL,2021-12-31,95795.0
Decatur,IN,2021-12-31,178799.0
Junction City,KS,2021-12-31,169778.0
Effingham,IL,2021-12-31,172648.0
Valley,AL,2021-12-31,85467.0
Butte,MT,2021-12-31,192797.0
Angola,IN,2021-12-31,220959.0
Dodge City,KS,2021-12-31,139282.0
Brenham,TX,2021-12-31,287489.0
Emporia,KS,2021-12-31,132058.0
Jackson,OH,2021-12-31,101115.0
Frankfort,IN,2021-12-31,143026.0
Brevard,NC,2021-12-31,314382.0
Taos,NM,2021-12-31,343088.0
Malvern,AR,2021-12-31,115939.0
Troy,AL,2021-12-31,137193.0
Wabash,IN,2021-12-31,138773.0
Cambridge,MD,2021-12-31,186829.0
Macomb,IL,2021-12-31,84237.0
Vernal,UT,2021-12-31,284722.0
Kingsville,TX,2021-12-31,120425.0
Madison,IN,2021-12-31,166497.0
Mount Pleasant,TX,2021-12-31,161260.0
Paris,TN,2021-12-31,143477.0
Columbus,NE,2021-12-31,216900.0
Brookings,SD,2021-12-31,237851.0
Kennett,MO,2021-12-31,84972.0
Beeville,TX,2021-12-31,148679.0
Miami,OK,2021-12-31,89269.0
Dayton,TN,2021-12-31,183036.0
Washington,IN,2021-12-31,173405.0
Camden,AR,2021-12-31,63904.0
Jackson,WY,2021-12-31,894022.0
Hastings,NE,2021-12-31,163472.0
Juneau,AK,2021-12-31,
Albert Lea,MN,2021-12-31,147491.0
Lewisburg,TN,2021-12-31,243026.0
Iron Mountain,MI,2021-12-31,144101.0
Lincoln,IL,2021-12-31,108570.0
Jesup,GA,2021-12-31,148797.0
Kirksville,MO,2021-12-31,143597.0
Alpena,MI,2021-12-31,126880.0
Silver City,NM,2021-12-31,158071.0
Indianola,MS,2021-12-31,76514.0
Elkins,WV,2021-12-31,103513.0
Las Vegas,NM,2021-12-31,188652.0
McPherson,KS,2021-12-31,186673.0
Sheridan,WY,2021-12-31,338537.0
Washington Court House,OH,2021-12-31,148982.0
Bennettsville,SC,2021-12-31,64363.0
Van Wert,OH,2021-12-31,126168.0
Merrill,WI,2021-12-31,160241.0
Ludington,MI,2021-12-31,186417.0
Middlesborough,KY,2021-12-31,68883.0
Crescent City,CA,2021-12-31,328300.0
North Vernon,IN,2021-12-31,154717.0
Hays,KS,2021-12-31,201824.0
Forrest City,AR,2021-12-31,60410.0
Fort Morgan,CO,2021-12-31,289064.0
Mineral Wells,TX,2021-12-31,170673.0
Breckenridge,CO,2021-12-31,944042.0
Bastrop,LA,2021-12-31,63961.0
Bainbridge,GA,2021-12-31,125639.0
Wauchula,FL,2021-12-31,147331.0
Hailey,ID,2021-12-31,719569.0
Great Bend,KS,2021-12-31,92363.0
Weatherford,OK,2021-12-31,135161.0
Watertown,SD,2021-12-31,240752.0
Thomaston,GA,2021-12-31,107844.0
Mountain Home,ID,2021-12-31,
Altus,OK,2021-12-31,81324.0
Uvalde,TX,2021-12-31,165711.0
Lexington,NE,2021-12-31,142511.0
Boone,IA,2021-12-31,167944.0
Toccoa,GA,2021-12-31,147916.0
Summerville,GA,2021-12-31,103319.0
Ottawa,KS,2021-12-31,175444.0
New Ulm,MN,2021-12-31,188049.0
Marshall,MN,2021-12-31,179722.0
La Grande,OR,2021-12-31,253149.0
Greensburg,IN,2021-12-31,187377.0
Mexico,MO,2021-12-31,121080.0
Moberly,MO,2021-12-31,118146.0
The Dalles,OR,2021-12-31,325204.0
Deming,NM,2021-12-31,133708.0
Fallon,NV,2021-12-31,317457.0
Fredericksburg,TX,2021-12-31,457643.0
Magnolia,AR,2021-12-31,103150.0
Campbellsville,KY,2021-12-31,126130.0
Connersville,IN,2021-12-31,106162.0
Dickinson,ND,2021-12-31,280789.0
Spearfish,SD,2021-12-31,302030.0
Heber,UT,2021-12-31,713228.0
Steamboat Springs,CO,2021-12-31,870354.0
Cordele,GA,2021-12-31,120178.0
Maryville,MO,2021-12-31,172228.0
Marshall,MO,2021-12-31,128545.0
Arkadelphia,AR,2021-12-31,101737.0
Liberal,KS,2021-12-31,124693.0
Levelland,TX,2021-12-31,137401.0
Wahpeton,ND,2021-12-31,161224.0
Mitchell,SD,2021-12-31,199043.0
Sterling,CO,2021-12-31,223889.0
Pampa,TX,2021-12-31,75327.0
Yankton,SD,2021-12-31,212755.0
Williston,ND,2021-12-31,294311.0
Oskaloosa,IA,2021-12-31,132591.0
Brookings,OR,2021-12-31,417397.0
Hood River,OR,2021-12-31,594722.0
Beatrice,NE,2021-12-31,132872.0
Borger,TX,2021-12-31,82178.0
Raymondville,TX,2021-12-31,86236.0
Elk City,OK,2021-12-31,127372.0
Grenada,MS,2021-12-31,107053.0
Dumas,TX,2021-12-31,153731.0
Helena,AR,2021-12-31,32256.0
Parsons,KS,2021-12-31,69158.0
Port Lavaca,TX,2021-12-31,177560.0
Worthington,MN,2021-12-31,164142.0
Pierre,SD,2021-12-31,251511.0
Evanston,WY,2021-12-31,
Jamestown,ND,2021-12-31,183723.0
Prineville,OR,2021-12-31,359577.0
Guymon,OK,2021-12-31,120245.0
Storm Lake,IA,2021-12-31,141151.0
Woodward,OK,2021-12-31,122049.0
Portales,NM,2021-12-31,118950.0
Hereford,TX,2021-12-31,119048.0
Othello,WA,2021-12-31,250642.0
Los Alamos,NM,2021-12-31,380419.0
Fitzgerald,GA,2021-12-31,93045.0
Maysville,KY,2021-12-31,112349.0
Atchison,KS,2021-12-31,114415.0
Snyder,TX,2021-12-31,118735.0
Fairfield,IA,2021-12-31,140182.0
Spirit Lake,IA,2021-12-31,278349.0
Spencer,IA,2021-12-31,145842.0
Vineyard Haven,MA,2021-12-31,1057934.0
Winnemucca,NV,2021-12-31,286792.0
Sweetwater,TX,2021-12-31,90716.0
Andrews,TX,2021-12-31,207816.0
Zapata,TX,2021-12-31,109953.0
Vermillion,SD,2021-12-31,215426.0
Lamesa,TX,2021-12-31,94055.0
Craig,CO,2021-12-31,249005.0
Pecos,TX,2021-12-31,174065.0
Vernon,TX,2021-12-31,81980.0
Ketchikan,AK,2021-12-31,347628.0
New York,NY,2022-01-31,582977.0
Los Angeles-Long Beach-Anaheim,CA,2022-01-31,878593.0
Chicago,IL,2022-01-31,296355.0
Dallas-Fort Worth,TX,2022-01-31,354921.0
Philadelphia,PA,2022-01-31,318994.0
Houston,TX,2022-01-31,284760.0
Washington,DC,2022-01-31,533439.0
Miami-Fort Lauderdale,FL,2022-01-31,402632.0
Atlanta,GA,2022-01-31,347293.0
Boston,MA,2022-01-31,624260.0
San Francisco,CA,2022-01-31,1403429.0
Detroit,MI,2022-01-31,230663.0
Riverside,CA,2022-01-31,544323.0
Phoenix,AZ,2022-01-31,438068.0
Seattle,WA,2022-01-31,736370.0
Minneapolis-St Paul,MN,2022-01-31,363212.0
San Diego,CA,2022-01-31,855110.0
St. Louis,MO,2022-01-31,230295.0
Tampa,FL,2022-01-31,334750.0
Baltimore,MD,2022-01-31,360892.0
Denver,CO,2022-01-31,599409.0
Pittsburgh,PA,2022-01-31,205564.0
Portland,OR,2022-01-31,550778.0
Charlotte,NC,2022-01-31,346174.0
Sacramento,CA,2022-01-31,585862.0
San Antonio,TX,2022-01-31,310978.0
Orlando,FL,2022-01-31,347209.0
Cincinnati,OH,2022-01-31,245600.0
Cleveland,OH,2022-01-31,206357.0
Kansas City,MO,2022-01-31,270522.0
Las Vegas,NV,2022-01-31,409107.0
Columbus,OH,2022-01-31,280086.0
Indianapolis,IN,2022-01-31,252222.0
San Jose,CA,2022-01-31,1568421.0
Austin,TX,2022-01-31,555630.0
Virginia Beach,VA,2022-01-31,309852.0
Nashville,TN,2022-01-31,404887.0
Providence,RI,2022-01-31,426735.0
Milwaukee,WI,2022-01-31,257226.0
Jacksonville,FL,2022-01-31,330088.0
Memphis,TN,2022-01-31,214386.0
Oklahoma City,OK,2022-01-31,202708.0
Louisville-Jefferson County,KY,2022-01-31,228751.0
Hartford,CT,2022-01-31,302413.0
Richmond,VA,2022-01-31,314077.0
New Orleans,LA,2022-01-31,256824.0
Buffalo,NY,2022-01-31,231322.0
Raleigh,NC,2022-01-31,408803.0
Birmingham,AL,2022-01-31,230146.0
Salt Lake City,UT,2022-01-31,563557.0
Rochester,NY,2022-01-31,204754.0
Grand Rapids,MI,2022-01-31,287650.0
Tucson,AZ,2022-01-31,318120.0
Urban Honolulu,HI,2022-01-31,885205.0
Tulsa,OK,2022-01-31,195903.0
Fresno,CA,2022-01-31,369051.0
Worcester,MA,2022-01-31,396683.0
Stamford,CT,2022-01-31,536127.0
Albuquerque,NM,2022-01-31,291831.0
Albany,NY,2022-01-31,260411.0
Omaha,NE,2022-01-31,257892.0
New Haven,CT,2022-01-31,311512.0
Bakersfield,CA,2022-01-31,316375.0
Knoxville,TN,2022-01-31,282301.0
Greenville,SC,2022-01-31,272060.0
Ventura,CA,2022-01-31,816172.0
Allentown,PA,2022-01-31,285728.0
El Paso,TX,2022-01-31,180811.0
Baton Rouge,LA,2022-01-31,219549.0
Dayton,OH,2022-01-31,180031.0
McAllen,TX,2022-01-31,157521.0
Columbia,SC,2022-01-31,214626.0
Greensboro,NC,2022-01-31,212406.0
Akron,OH,2022-01-31,195454.0
North Port-Sarasota-Bradenton,FL,2022-01-31,422261.0
Little Rock,AR,2022-01-31,186552.0
Stockton,CA,2022-01-31,527874.0
Charleston,SC,2022-01-31,375341.0
Syracuse,NY,2022-01-31,185577.0
Colorado Springs,CO,2022-01-31,465961.0
Winston-Salem,NC,2022-01-31,216142.0
Wichita,KS,2022-01-31,181978.0
Springfield,MA,2022-01-31,303408.0
Fort Myers,FL,2022-01-31,360163.0
Boise City,ID,2022-01-31,511610.0
Toledo,OH,2022-01-31,159261.0
Madison,WI,2022-01-31,357409.0
Lakeland,FL,2022-01-31,275274.0
Ogden,UT,2022-01-31,500961.0
Daytona Beach,FL,2022-01-31,317082.0
Des Moines,IA,2022-01-31,253393.0
Jackson,MS,2022-01-31,175340.0
Youngstown,OH,2022-01-31,138416.0
Augusta,GA,2022-01-31,205228.0
Scranton,PA,2022-01-31,163947.0
Harrisburg,PA,2022-01-31,243024.0
Melbourne,FL,2022-01-31,320386.0
Chattanooga,TN,2022-01-31,248340.0
Spokane,WA,2022-01-31,420313.0
Provo,UT,2022-01-31,550252.0
Lancaster,PA,2022-01-31,304580.0
Modesto,CA,2022-01-31,444468.0
Portland,ME,2022-01-31,449968.0
Durham,NC,2022-01-31,384423.0
Santa Rosa,CA,2022-01-31,776006.0
Lexington,KY,2022-01-31,249340.0
Lafayette,LA,2022-01-31,184803.0
Lansing,MI,2022-01-31,207590.0
Fayetteville,AR,2022-01-31,280290.0
Pensacola,FL,2022-01-31,268710.0
Visalia,CA,2022-01-31,316900.0
Shreveport,LA,2022-01-31,130751.0
Springfield,MO,2022-01-31,218787.0
York,PA,2022-01-31,246693.0
Corpus Christi,TX,2022-01-31,208165.0
Flint,MI,2022-01-31,168128.0
Reno,NV,2022-01-31,552887.0
Asheville,NC,2022-01-31,375016.0
Port St. Lucie,FL,2022-01-31,353201.0
Santa Maria-Santa Barbara,CA,2022-01-31,899352.0
Huntsville,AL,2022-01-31,278668.0
Fort Wayne,IN,2022-01-31,199377.0
Salinas,CA,2022-01-31,803470.0
Vallejo,CA,2022-01-31,601348.0
Mobile,AL,2022-01-31,171220.0
Reading,PA,2022-01-31,248157.0
Brownsville,TX,2022-01-31,153487.0
Killeen,TX,2022-01-31,230330.0
Canton,OH,2022-01-31,176246.0
Beaumont,TX,2022-01-31,152647.0
Manchester,NH,2022-01-31,423415.0
Salem,OR,2022-01-31,421477.0
Anchorage,AK,2022-01-31,324872.0
Davenport,IL,2022-01-31,156113.0
Peoria,IL,2022-01-31,134984.0
Myrtle Beach,SC,2022-01-31,302405.0
Montgomery,AL,2022-01-31,170268.0
Salisbury,DE,2022-01-31,357888.0
Gulfport,MS,2022-01-31,182017.0
Tallahassee,FL,2022-01-31,234214.0
Trenton,NJ,2022-01-31,330655.0
Fayetteville,NC,2022-01-31,175270.0
Hickory,NC,2022-01-31,210957.0
Huntington,WV,2022-01-31,121991.0
Eugene,OR,2022-01-31,438207.0
Rockford,IL,2022-01-31,157250.0
Savannah,GA,2022-01-31,262831.0
Ann Arbor,MI,2022-01-31,354261.0
Ocala,FL,2022-01-31,232048.0
Kalamazoo,MI,2022-01-31,226336.0
Naples,FL,2022-01-31,521595.0
South Bend,IN,2022-01-31,187750.0
Spartanburg,SC,2022-01-31,215863.0
Evansville,IN,2022-01-31,183348.0
Kingsport,TN,2022-01-31,172606.0
Roanoke,VA,2022-01-31,232761.0
Green Bay,WI,2022-01-31,237895.0
Lincoln,NE,2022-01-31,262388.0
Fort Collins,CO,2022-01-31,543157.0
Utica,NY,2022-01-31,175792.0
Columbus,GA,2022-01-31,157789.0
Boulder,CO,2022-01-31,757630.0
Lubbock,TX,2022-01-31,190820.0
Erie,PA,2022-01-31,168095.0
Fort Smith,AR,2022-01-31,136679.0
Duluth,MN,2022-01-31,214874.0
Atlantic City,NJ,2022-01-31,283155.0
New London,CT,2022-01-31,316497.0
San Luis Obispo,CA,2022-01-31,827496.0
Gainesville,FL,2022-01-31,259229.0
Santa Cruz,CA,2022-01-31,1187455.0
Clarksville,TN,2022-01-31,248628.0
Cedar Rapids,IA,2022-01-31,197466.0
Merced,CA,2022-01-31,396101.0
Wilmington,NC,2022-01-31,352338.0
Kennewick,WA,2022-01-31,406756.0
Greeley,CO,2022-01-31,495510.0
Waco,TX,2022-01-31,233480.0
Olympia,WA,2022-01-31,505620.0
Amarillo,TX,2022-01-31,187693.0
Binghamton,NY,2022-01-31,156268.0
Hagerstown,MD,2022-01-31,268207.0
Bremerton,WA,2022-01-31,552422.0
Laredo,TX,2022-01-31,181093.0
Lynchburg,VA,2022-01-31,232096.0
Yakima,WA,2022-01-31,321610.0
Crestview-Fort Walton Beach-Destin,FL,2022-01-31,401618.0
Topeka,KS,2022-01-31,167862.0
Macon-Bibb County,GA,2022-01-31,144369.0
Champaign-Urbana,IL,2022-01-31,175621.0
Tuscaloosa,AL,2022-01-31,204865.0
College Station,TX,2022-01-31,253038.0
Sioux Falls,SD,2022-01-31,289102.0
Charleston,WV,2022-01-31,119904.0
Appleton,WI,2022-01-31,246228.0
Chico,CA,2022-01-31,399092.0
Charlottesville,VA,2022-01-31,380937.0
Claremont,NH,2022-01-31,312433.0
Barnstable Town,MA,2022-01-31,645456.0
Longview,TX,2022-01-31,183848.0
Burlington,VT,2022-01-31,397424.0
Prescott,AZ,2022-01-31,474461.0
Springfield,IL,2022-01-31,154425.0
Tyler,TX,2022-01-31,224931.0
Las Cruces,NM,2022-01-31,234654.0
Fargo,ND,2022-01-31,267753.0
Houma,LA,2022-01-31,175111.0
Rochester,MN,2022-01-31,294032.0
Florence,SC,2022-01-31,153757.0
Medford,OR,2022-01-31,429575.0
Lafayette-West Lafayette,IN,2022-01-31,223540.0
Bellingham,WA,2022-01-31,604142.0
Lake Havasu City,AZ,2022-01-31,357252.0
Saginaw,MI,2022-01-31,138304.0
Lake Charles,LA,2022-01-31,211832.0
Johnson City,TN,2022-01-31,210010.0
Elkhart,IN,2022-01-31,221289.0
Yuma,AZ,2022-01-31,245070.0
Racine,WI,2022-01-31,201280.0
Athens,GA,2022-01-31,284058.0
Torrington,CT,2022-01-31,334137.0
St. Cloud,MN,2022-01-31,277864.0
Hilton Head Island,SC,2022-01-31,440261.0
Bloomington,IL,2022-01-31,186234.0
Hilo,HI,2022-01-31,528452.0
Panama City,FL,2022-01-31,313309.0
Kingston,NY,2022-01-31,360770.0
Daphne,AL,2022-01-31,313246.0
Gainesville,GA,2022-01-31,345228.0
Warner Robins,GA,2022-01-31,182081.0
Blacksburg,VA,2022-01-31,238883.0
Jacksonville,NC,2022-01-31,217069.0
Redding,CA,2022-01-31,368241.0
Monroe,LA,2022-01-31,160085.0
Joplin,MO,2022-01-31,165217.0
El Centro,CA,2022-01-31,309464.0
Terre Haute,IN,2022-01-31,118659.0
Muskegon,MI,2022-01-31,203343.0
East Stroudsburg,PA,2022-01-31,276802.0
Sioux City,IA,2022-01-31,172237.0
Greenville,NC,2022-01-31,195021.0
Waterloo,IA,2022-01-31,165390.0
Oshkosh,WI,2022-01-31,209133.0
Yuba City,CA,2022-01-31,422082.0
Abilene,TX,2022-01-31,172529.0
Columbia,MO,2022-01-31,250763.0
Dover,DE,2022-01-31,302396.0
Eau Claire,WI,2022-01-31,238206.0
Janesville,WI,2022-01-31,199386.0
Jackson,MI,2022-01-31,193416.0
Punta Gorda,FL,2022-01-31,342938.0
Bloomington,IN,2022-01-31,265071.0
Pueblo,CO,2022-01-31,289938.0
Billings,MT,2022-01-31,339026.0
Bowling Green,KY,2022-01-31,204099.0
Bend,OR,2022-01-31,663261.0
Albany,GA,2022-01-31,133011.0
Vineland,NJ,2022-01-31,205257.0
Niles,MI,2022-01-31,238203.0
Kahului,HI,2022-01-31,934116.0
Ottawa,IL,2022-01-31,142237.0
State College,PA,2022-01-31,293776.0
Bangor,ME,2022-01-31,225009.0
Alexandria,LA,2022-01-31,162009.0
Decatur,AL,2022-01-31,179211.0
Hanford,CA,2022-01-31,314040.0
Iowa City,IA,2022-01-31,262217.0
Rocky Mount,NC,2022-01-31,156951.0
Monroe,MI,2022-01-31,223560.0
Wichita Falls,TX,2022-01-31,140470.0
Burlington,NC,2022-01-31,237067.0
Madera,CA,2022-01-31,391301.0
Jefferson City,MO,2022-01-31,202178.0
Chambersburg,PA,2022-01-31,232021.0
Texarkana,TX,2022-01-31,137307.0
Elizabethtown,KY,2022-01-31,202535.0
Pottsville,PA,2022-01-31,121871.0
Wheeling,OH,2022-01-31,123232.0
Florence,AL,2022-01-31,154066.0
Grand Junction,CO,2022-01-31,369536.0
Concord,NH,2022-01-31,373609.0
Dothan,AL,2022-01-31,151181.0
Santa Fe,NM,2022-01-31,502309.0
Johnstown,PA,2022-01-31,100945.0
Traverse City,MI,2022-01-31,340385.0
Hattiesburg,MS,2022-01-31,169616.0
Dalton,GA,2022-01-31,186640.0
Midland,TX,2022-01-31,279739.0
Homosassa Springs,FL,2022-01-31,251286.0
Auburn,AL,2022-01-31,
Valdosta,GA,2022-01-31,164732.0
Coeur d'Alene,ID,2022-01-31,585485.0
Springfield,OH,2022-01-31,155295.0
St. George,UT,2022-01-31,535257.0
Vero Beach,FL,2022-01-31,339770.0
Odessa,TX,2022-01-31,195126.0
Napa,CA,2022-01-31,872097.0
Tupelo,MS,2022-01-31,145453.0
Battle Creek,MI,2022-01-31,163815.0
Jamestown,NY,2022-01-31,139702.0
Eureka,CA,2022-01-31,455006.0
Rapid City,SD,2022-01-31,310277.0
Flagstaff,AZ,2022-01-31,580239.0
Lumberton,NC,2022-01-31,98252.0
Wausau,WI,2022-01-31,212084.0
La Crosse,WI,2022-01-31,251068.0
Lebanon,PA,2022-01-31,244240.0
Idaho Falls,ID,2022-01-31,386731.0
Sierra Vista,AZ,2022-01-31,218085.0
Pittsfield,MA,2022-01-31,326785.0
Lawton,OK,2022-01-31,115431.0
Farmington,NM,2022-01-31,193992.0
Jackson,TN,2022-01-31,165318.0
Morgantown,WV,2022-01-31,198720.0
Glens Falls,NY,2022-01-31,240983.0
Winchester,VA,2022-01-31,316453.0
St. Joseph,MO,2022-01-31,148377.0
Altoona,PA,2022-01-31,141841.0
New Bern,NC,2022-01-31,203647.0
Carbondale,IL,2022-01-31,117316.0
London,KY,2022-01-31,125301.0
Logan,UT,2022-01-31,429411.0
Harrisonburg,VA,2022-01-31,272746.0
Beckley,WV,2022-01-31,93208.0
Mansfield,OH,2022-01-31,156300.0
Weirton,OH,2022-01-31,104840.0
Goldsboro,NC,2022-01-31,173780.0
Augusta,ME,2022-01-31,253939.0
Hammond,LA,2022-01-31,192638.0
Jonesboro,AR,2022-01-31,167665.0
Sherman,TX,2022-01-31,251261.0
Anniston,AL,2022-01-31,136933.0
Staunton,VA,2022-01-31,245628.0
Muncie,IN,2022-01-31,128608.0
Mount Vernon,WA,2022-01-31,566047.0
Albany,OR,2022-01-31,386865.0
Watertown,NY,2022-01-31,171358.0
Williamsport,PA,2022-01-31,194823.0
Cleveland,TN,2022-01-31,234531.0
Sheboygan,WI,2022-01-31,195731.0
Bismarck,ND,2022-01-31,308222.0
Owensboro,KY,2022-01-31,168396.0
Dunn,NC,2022-01-31,236190.0
Wooster,OH,2022-01-31,
Morristown,TN,2022-01-31,199873.0
Kankakee,IL,2022-01-31,178531.0
Brunswick,GA,2022-01-31,252286.0
Ogdensburg,NY,2022-01-31,109366.0
San Angelo,TX,2022-01-31,189887.0
Michigan City,IN,2022-01-31,201018.0
Holland,MI,2022-01-31,275083.0
Wenatchee,WA,2022-01-31,505815.0
Lawrence,KS,2022-01-31,278141.0
Decatur,IL,2022-01-31,108077.0
Missoula,MT,2022-01-31,555196.0
Salem,OH,2022-01-31,127208.0
Bay City,MI,2022-01-31,145877.0
Lewiston,ME,2022-01-31,270573.0
Roseburg,OR,2022-01-31,312520.0
Sumter,SC,2022-01-31,161153.0
Show Low,AZ,2022-01-31,355807.0
Meridian,MS,2022-01-31,103037.0
Bluefield,WV,2022-01-31,93805.0
Danville,VA,2022-01-31,149740.0
Lima,OH,2022-01-31,154120.0
Cookeville,TN,2022-01-31,228344.0
California-Lexington Park,MD,2022-01-31,373853.0
Gadsden,AL,2022-01-31,123870.0
Cumberland,MD,2022-01-31,119076.0
Longview,WA,2022-01-31,390662.0
Whitewater,WI,2022-01-31,297825.0
Fond du Lac,WI,2022-01-31,186708.0
Ithaca,NY,2022-01-31,266386.0
Ashtabula,OH,2022-01-31,140553.0
Gettysburg,PA,2022-01-31,264938.0
Pine Bluff,AR,2022-01-31,77640.0
Tullahoma,TN,2022-01-31,215024.0
Richmond,KY,2022-01-31,213549.0
Adrian,MI,2022-01-31,210900.0
Twin Falls,ID,2022-01-31,360147.0
Corning,NY,2022-01-31,133386.0
Sebring,FL,2022-01-31,206972.0
Truckee,CA,2022-01-31,657573.0
Paducah,KY,2022-01-31,135352.0
Grand Forks,ND,2022-01-31,237262.0
Shelby,NC,2022-01-31,191711.0
Fairbanks,AK,2022-01-31,196627.0
Ocean City,NJ,2022-01-31,584301.0
Mankato,MN,2022-01-31,256689.0
Rome,GA,2022-01-31,182112.0
Cape Girardeau,MO,2022-01-31,199686.0
Hot Springs,AR,2022-01-31,216787.0
Greenwood,SC,2022-01-31,150208.0
Sunbury,PA,2022-01-31,134124.0
Clarksburg,WV,2022-01-31,123832.0
Victoria,TX,2022-01-31,
Talladega,AL,2022-01-31,133308.0
Dubuque,IA,2022-01-31,221916.0
The Villages,FL,2022-01-31,358102.0
Albertville,AL,2022-01-31,177817.0
Manhattan,KS,2022-01-31,236725.0
Parkersburg,WV,2022-01-31,137628.0
New Philadelphia,OH,2022-01-31,164109.0
Orangeburg,SC,2022-01-31,111075.0
Cheyenne,WY,2022-01-31,348113.0
New Castle,PA,2022-01-31,139056.0
Brainerd,MN,2022-01-31,278261.0
Kalispell,MT,2022-01-31,638494.0
Sevierville,TN,2022-01-31,405955.0
Ames,IA,2022-01-31,229915.0
Bozeman,MT,2022-01-31,586301.0
Moses Lake,WA,2022-01-31,330669.0
Indiana,PA,2022-01-31,148989.0
Elmira,NY,2022-01-31,128709.0
Meadville,PA,2022-01-31,129324.0
Beaver Dam,WI,2022-01-31,216188.0
Pinehurst-Southern Pines,NC,2022-01-31,344165.0
Ukiah,CA,2022-01-31,530769.0
Hermiston-Pendleton,OR,2022-01-31,281597.0
Lufkin,TX,2022-01-31,152786.0
Zanesville,OH,2022-01-31,162217.0
Corvallis,OR,2022-01-31,495452.0
Bloomsburg,PA,2022-01-31,203657.0
Laurel,MS,2022-01-31,123996.0
Russellville,AR,2022-01-31,144109.0
Branson,MO,2022-01-31,242094.0
Watertown,WI,2022-01-31,283587.0
Midland,MI,2022-01-31,203495.0
Opelousas,LA,2022-01-31,137156.0
Pocatello,ID,2022-01-31,306694.0
